match_candidate_id,supplier_item_id,candidate_brand,candidate_fragrance_name,candidate_concentration,candidate_source_type,candidate_source_reference,match_method,match_confidence,match_notes,review_status,licensing_risk,created_at_utc
MATCH-20260426-00298,SUP-20260426-00298,Borntostandout,Drunk Lovers,,supplier_source,240946,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00299,SUP-20260426-00299,Borntostandout,Sugar Addict,,supplier_source,240945,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00300,SUP-20260426-00300,Borntostandout,Filthy Musk,,supplier_source,240842,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00301,SUP-20260426-00301,Borntostandout,L Animal,,supplier_source,240843,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00302,SUP-20260426-00302,Borntostandout,Not Vanille,,supplier_source,240765,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00303,SUP-20260426-00303,Bakhoor,Sweet OUD,,supplier_source,343972-A,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00304,SUP-20260426-00304,Bakhoor,Bakhoor Bahar,,supplier_source,3000079,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00305,SUP-20260426-00305,Bakhoor,Bakhoor Gr,,supplier_source,3000080,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00306,SUP-20260426-00306,Bakhoor,Bakhoor Mooza,,supplier_source,3000081,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00307,SUP-20260426-00307,Bakhoor,Combodi Bakhoure,,supplier_source,3000082,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00308,SUP-20260426-00308,Bakhoor,Dukhoon Al Haram,,supplier_source,3000083,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00309,SUP-20260426-00309,Bakhoor,Excellence Bakhoor,,supplier_source,3000084,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00310,SUP-20260426-00310,Bakhoor,Hind Al OUD Bakhoor,,supplier_source,3000085,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00311,SUP-20260426-00311,Bakhoor,Mamul Bakhoor,,supplier_source,3000086,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00312,SUP-20260426-00312,Bakhoor,Muattar Al Wattan,,supplier_source,3000087,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00313,SUP-20260426-00313,Bakhoor,Nabeel Black,,supplier_source,3000088,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00314,SUP-20260426-00314,Bakhoor,Special Bakhoor,,supplier_source,3000089,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00315,SUP-20260426-00315,Bakhoor,Sweet OUD Bakhoor,,supplier_source,3000090,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00316,SUP-20260426-00316,Bakhoor,Muntasira,,supplier_source,3000091,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00317,SUP-20260426-00317,Bakhoor,Creation Bakhoor,,supplier_source,3000092,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00318,SUP-20260426-00318,Bakhoor,Bakhoor Mina,,supplier_source,3000093,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00319,SUP-20260426-00319,Bakhoor,Bakhoor Mamool,,supplier_source,3000094,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00320,SUP-20260426-00320,Bakhoor,Hassan Shaheen,,supplier_source,3000095,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00321,SUP-20260426-00321,Bakhoor,Majman 96,,supplier_source,3000096,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00322,SUP-20260426-00322,Bakoor,Classic Bakhoor,,supplier_source,343802-A,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00323,SUP-20260426-00323,Bath & Body,Champagne Toast,,supplier_source,240145,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00324,SUP-20260426-00324,Bath & Body,You Are The One,,supplier_source,154525,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00325,SUP-20260426-00325,Bath & Body,Vanilla Noir,,supplier_source,650081,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00326,SUP-20260426-00326,Bath And Body Works,Pink Chiffon,,supplier_source,339415,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00327,SUP-20260426-00327,Bdk Parfums,Nectar OUD,,supplier_source,250395,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00328,SUP-20260426-00328,Bdk Parfums,Impadia,,supplier_source,250060,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00329,SUP-20260426-00329,Bdk Parfums,Rouge Smoking Extrait,,supplier_source,240844,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00330,SUP-20260426-00330,Bdk Parfums,Pas Ce Soir Extrait,,supplier_source,IUTR2R,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00331,SUP-20260426-00331,Bdk Parfums,Pas Ce Soir Extrait,,supplier_source,240769,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00332,SUP-20260426-00332,Bdk Parfums,Gris Charnel Extrait,,supplier_source,240085,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00333,SUP-20260426-00333,Bdk Parfums,Velvet Tonka,,supplier_source,336264,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00334,SUP-20260426-00334,Bdk Parfums,Tabac Rose,,supplier_source,462353-T,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00335,SUP-20260426-00335,Bdk Parfums,Gris Charnel,,supplier_source,240413,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00336,SUP-20260426-00336,Bergamot,Bergamot,,supplier_source,3000097,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00337,SUP-20260426-00337,Bill Blass,Nude,,supplier_source,343716,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00338,SUP-20260426-00338,Billie Elish,Billie Elish,,supplier_source,240088,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00339,SUP-20260426-00339,Bint Al Arab,Bint Al Arab,,supplier_source,3000098,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00340,SUP-20260426-00340,Blends Of Love,Ask / Khaltat,,supplier_source,233770-A,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00341,SUP-20260426-00341,Blends Of Love,Agape / Khaltat,,supplier_source,3000099,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00342,SUP-20260426-00342,Blends Of Love,Ask / Khaltat,,supplier_source,3000100,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00343,SUP-20260426-00343,Blends Of Love,Dragoste / Khaltat,,supplier_source,3000101,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00344,SUP-20260426-00344,Blends Of Love,Ljubovj / Khaltat,,supplier_source,3000102,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00345,SUP-20260426-00345,Boadicea The,Opal,,supplier_source,250199,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00346,SUP-20260426-00346,Boadicea The,Defender,,supplier_source,240010,supplier_name_normalisation,0.45,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00347,SUP-20260426-00347,Boadicea The,Aqua Saphire,,supplier_source,250012,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00348,SUP-20260426-00348,Boadicea The,Tiger,,supplier_source,240894,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00349,SUP-20260426-00349,Boadicea The,Nemer,,supplier_source,240669,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00350,SUP-20260426-00350,Boadicea The,Dragon,,supplier_source,240509,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00351,SUP-20260426-00351,Boadicea The,Valiant,,supplier_source,240197,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00352,SUP-20260426-00352,Boadicea The,Blue Sapphire,,supplier_source,240667,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00353,SUP-20260426-00353,Boadicea The,Blue Sapphire,,supplier_source,501984,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00354,SUP-20260426-00354,Boadicea The,Heroine,,supplier_source,503742,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00355,SUP-20260426-00355,Boadicea The,Aurica,,supplier_source,240153,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00356,SUP-20260426-00356,Boadicea The,Angelic,,supplier_source,503844,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00357,SUP-20260426-00357,Boadicea The,Hanuman,,supplier_source,343945,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00358,SUP-20260426-00358,Boadicea The,Green Sapphire,,supplier_source,240668,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00359,SUP-20260426-00359,Boadicea The,Complex,,supplier_source,240475,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00360,SUP-20260426-00360,Bogart,Silver Scent Bogart,,supplier_source,3000103,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00361,SUP-20260426-00361,Bohoboco,Red Wine Brown Sugar,,supplier_source,250025,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00362,SUP-20260426-00362,Bohoboco,Jasmine White Leather,,supplier_source,473260JH,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00363,SUP-20260426-00363,Bond No 9,Nolita,,supplier_source,240992,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00364,SUP-20260426-00364,Bond No 9,My New York,,supplier_source,240911,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00365,SUP-20260426-00365,Bond No 9,Nomad,,supplier_source,240713,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00366,SUP-20260426-00366,Bond No 9,The Scent Of Peach For Women,,supplier_source,240572,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00367,SUP-20260426-00367,Bond No 9,Dubai Gold,,supplier_source,240269,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00368,SUP-20260426-00368,Bond No 9,Greenwich Village,,supplier_source,240291,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00369,SUP-20260426-00369,Bond No 9,Bleecker Street,,supplier_source,240292,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00370,SUP-20260426-00370,Bond No 9,Tribeca,,supplier_source,240267,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00371,SUP-20260426-00371,Bond No 9,The Scent Peach For Men,,supplier_source,240268,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00372,SUP-20260426-00372,Bond No 9,New York Nights,,supplier_source,240196,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00373,SUP-20260426-00373,Bond No 9,Lafaytee Street,,supplier_source,240111,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00374,SUP-20260426-00374,Bond No 9,New York Amber W,,supplier_source,232073,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00375,SUP-20260426-00375,Bond No 9,New York Musk,,supplier_source,338922,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00376,SUP-20260426-00376,Bond No 9,New York OUD W,,supplier_source,509543,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00377,SUP-20260426-00377,Bond No 9,Perfume Bond No 9 W,,supplier_source,342235,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00378,SUP-20260426-00378,Bond No 9,West Side W,,supplier_source,339031,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00379,SUP-20260426-00379,Bond No 9,New York OUD Unisex,,supplier_source,3000104,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00380,SUP-20260426-00380,Borntostandout,Black Guava,,supplier_source,250407,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00381,SUP-20260426-00381,Borntostandout,Dirty Milk,,supplier_source,250398,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00382,SUP-20260426-00382,Borntostandout,A Corps Secret,,supplier_source,250370,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00383,SUP-20260426-00383,Borntostandout,Purple Stain,,supplier_source,250371,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00384,SUP-20260426-00384,Borntostandout,Dgaf,,supplier_source,240678,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00385,SUP-20260426-00385,Borntostandout,Not A Vanille,,supplier_source,U463283,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00386,SUP-20260426-00386,Boucheron,Boucheron Quatre,,supplier_source,233370,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00387,SUP-20260426-00387,Boucheron,Rose D'isparta,,supplier_source,353996,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00388,SUP-20260426-00388,Britney Spears,Midnight Fantasy LZ,,supplier_source,338252-L,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00389,SUP-20260426-00389,Britney Spears,Fantacy Hm,,supplier_source,240006,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00390,SUP-20260426-00390,Britney Spears,Fantasy The Nice Remix,,supplier_source,3000105,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00391,SUP-20260426-00391,Britney Spears,Midnight Fantasy,,supplier_source,3000106,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00392,SUP-20260426-00392,Britney Spears,Sunset Fantasy,,supplier_source,3000107,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00393,SUP-20260426-00393,Britney Spears,Jungle Fantasy,,supplier_source,3000108,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00394,SUP-20260426-00394,Burberry,Her Intense,,supplier_source,250141,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00395,SUP-20260426-00395,Burberry,Touch For Women,,supplier_source,240917,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00396,SUP-20260426-00396,Burberry,Goddes Intense,,supplier_source,240829,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00397,SUP-20260426-00397,Burberry,Goddes,,supplier_source,240608,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00398,SUP-20260426-00398,Burberry,Burberry Her,,supplier_source,240321,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00399,SUP-20260426-00399,Burberry,Her Elixir,,supplier_source,240149,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00400,SUP-20260426-00400,Burberry,Burberry Her Blossom,,supplier_source,339711,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00401,SUP-20260426-00401,Burberry,My Burberry Blush,,supplier_source,233290-A,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00402,SUP-20260426-00402,Burberry,Burberry Weekend For,,supplier_source,343297-A,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00403,SUP-20260426-00403,Burberry,Burberry Body,,supplier_source,3000110,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00404,SUP-20260426-00404,Burberry,Burberry The Beat Woman,,supplier_source,3000111,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00405,SUP-20260426-00405,Burberry,Burberry Weekend Women,,supplier_source,240664,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00406,SUP-20260426-00406,Burberry,My Burberry,,supplier_source,250139,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00407,SUP-20260426-00407,Burberry,Hero,,supplier_source,240394,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00408,SUP-20260426-00408,Bvlgari,Tygar Extrait,,supplier_source,250465,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-00409,SUP-20260426-00409,Bvlgari,Pour Homme,,supplier_source,250459,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
