id,source_fragrance_id,recommended_fragrance_id,recommendation_type,score,reason,shared_dimensions_json,difference_summary,confidence_score,generation_method,review_status,created_at,updated_at,rejection_reason
99,10,41,same_occasion,0.660261,"AromaTwin selected this same occasion for its shared woody, dark, warm, floral.","{""accord"": [""smoky"", ""woody""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""warm"", ""floral""]}","The option is more amber, less green, more resinous.",0.864104,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.842648+00:00,2026-09-17T07:14:26.842648+00:00,
100,10,18,same_occasion,0.653954,"AromaTwin selected this same occasion for its shared woody, dark, warm, floral.","{""accord"": [""smoky"", ""woody""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""warm"", ""floral""]}","The option is more amber, less green, more resinous.",0.861582,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.842648+00:00,2026-09-17T07:14:26.842648+00:00,
101,11,2,same_family,0.982523,"AromaTwin selected this same family for its shared aquatic, fresh, marine, citrus.","{""accord"": [""aquatic"", ""fresh"", ""marine""], ""family"": [""fresh aquatic""], ""mood"": [""clean"", ""energising""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aquatic"", ""fresh"", ""marine"", ""citrus""]}",The option is more green.,0.993009,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.844943+00:00,2026-09-17T07:14:26.844943+00:00,
102,11,25,same_family,0.982523,"AromaTwin selected this same family for its shared aquatic, fresh, marine, citrus.","{""accord"": [""aquatic"", ""fresh"", ""marine""], ""family"": [""fresh aquatic""], ""mood"": [""clean"", ""energising""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aquatic"", ""fresh"", ""marine"", ""citrus""]}",The option is more aromatic.,0.993009,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.844943+00:00,2026-09-17T07:14:26.844943+00:00,
103,11,34,same_family,0.982523,"AromaTwin selected this same family for its shared aquatic, fresh, marine, citrus.","{""accord"": [""aquatic"", ""fresh"", ""marine""], ""family"": [""fresh aquatic""], ""mood"": [""clean"", ""energising""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aquatic"", ""fresh"", ""marine"", ""citrus""]}",The option is more floral.,0.993009,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.844943+00:00,2026-09-17T07:14:26.844943+00:00,
104,11,20,same_family,0.95154,"AromaTwin selected this same family for its shared aquatic, fresh, marine, citrus.","{""accord"": [""aquatic"", ""fresh"", ""marine""], ""family"": [""fresh aquatic""], ""mood"": [""clean"", ""energising""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aquatic"", ""fresh"", ""marine"", ""citrus""]}","The option is more green, more fruity.",0.980616,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.844943+00:00,2026-09-17T07:14:26.844943+00:00,
105,11,43,same_family,0.913398,"AromaTwin selected this same family for its shared aquatic, fresh, marine, citrus.","{""accord"": [""aquatic"", ""fresh"", ""marine""], ""family"": [""fresh aquatic""], ""mood"": [""clean"", ""energising""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aquatic"", ""fresh"", ""marine"", ""citrus""]}",The option is more musky.,0.965359,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.844943+00:00,2026-09-17T07:14:26.844943+00:00,
106,11,40,same_occasion,0.60309,"AromaTwin selected this same occasion for its shared fresh, citrus, casual, daytime.","{""accord"": [""fresh""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""fresh"", ""citrus""]}","The option is less aquatic, more aromatic, less marine.",0.841236,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.844943+00:00,2026-09-17T07:14:26.844943+00:00,
107,11,8,same_occasion,0.594862,"AromaTwin selected this same occasion for its shared fresh, citrus, casual, daytime.","{""accord"": [""fresh""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""fresh"", ""citrus""]}","The option is less aquatic, more aromatic, less marine.",0.837945,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.844943+00:00,2026-09-17T07:14:26.844943+00:00,
108,11,22,same_occasion,0.594862,"AromaTwin selected this same occasion for its shared fresh, citrus, casual, daytime.","{""accord"": [""fresh""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""fresh"", ""citrus""]}","The option is less aquatic, more aromatic, less marine.",0.837945,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.844943+00:00,2026-09-17T07:14:26.844943+00:00,
109,11,31,same_occasion,0.594862,"AromaTwin selected this same occasion for its shared fresh, citrus, casual, daytime.","{""accord"": [""fresh""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""fresh"", ""citrus""]}","The option is less aquatic, more aromatic, less marine.",0.837945,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.844943+00:00,2026-09-17T07:14:26.844943+00:00,
110,11,45,same_occasion,0.594862,"AromaTwin selected this same occasion for its shared fresh, citrus, casual, daytime.","{""accord"": [""fresh""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""fresh"", ""citrus""]}","The option is less aquatic, more aromatic, less marine.",0.837945,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.844943+00:00,2026-09-17T07:14:26.844943+00:00,
111,12,26,same_family,1.0,"AromaTwin selected this same family for its shared floral, citrus, musky, woody.","{""accord"": [""floral"", ""powdery"", ""sweet""], ""family"": [""white floral""], ""mood"": [""luminous"", ""romantic""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""floral"", ""citrus"", ""musky"", ""woody""]}",The profiles are closely balanced.,1.0,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.847127+00:00,2026-09-17T07:14:26.847127+00:00,
112,12,35,same_family,0.976379,"AromaTwin selected this same family for its shared floral, citrus, musky, woody.","{""accord"": [""floral"", ""powdery"", ""sweet""], ""family"": [""white floral""], ""mood"": [""luminous"", ""romantic""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""floral"", ""citrus"", ""musky"", ""woody""]}",The option is more gourmand.,0.990552,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.847127+00:00,2026-09-17T07:14:26.847127+00:00,
113,12,17,same_family,0.971779,"AromaTwin selected this same family for its shared floral, citrus, musky, woody.","{""accord"": [""floral"", ""powdery"", ""sweet""], ""family"": [""white floral""], ""mood"": [""luminous"", ""romantic""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""floral"", ""citrus"", ""musky"", ""woody""]}","The option is more fresh, more citrus.",0.988712,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.847127+00:00,2026-09-17T07:14:26.847127+00:00,
114,12,3,same_family,0.96108,"AromaTwin selected this same family for its shared floral, citrus, musky, woody.","{""accord"": [""floral"", ""powdery"", ""sweet""], ""family"": [""white floral""], ""mood"": [""luminous"", ""romantic""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""floral"", ""citrus"", ""musky"", ""woody""]}","The option is more fresh, more green.",0.984432,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.847127+00:00,2026-09-17T07:14:26.847127+00:00,
115,12,44,same_family,0.815109,"AromaTwin selected this same family for its shared floral, citrus, musky, woody.","{""accord"": [""floral"", ""powdery"", ""sweet""], ""family"": [""white floral""], ""mood"": [""luminous"", ""romantic""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""floral"", ""citrus"", ""musky"", ""woody""]}","The option is more amber, more warm.",0.926044,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.847127+00:00,2026-09-17T07:14:26.847127+00:00,
116,12,47,same_occasion,0.614374,"AromaTwin selected this same occasion for its shared floral, woody, powdery, sweet.","{""accord"": [""floral"", ""powdery""], ""occasion"": [""evening"", ""special occasion""], ""vector_dimensions"": [""floral"", ""woody"", ""powdery"", ""sweet""]}","The option is more amber, more warm, more spicy.",0.84575,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.847127+00:00,2026-09-17T07:14:26.847127+00:00,
117,12,22,same_season,0.558283,"AromaTwin selected this same season for its shared citrus, musky, fresh, sweet.","{""accord"": [""sweet""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""citrus"", ""musky"", ""fresh"", ""sweet""]}","The option is more aromatic, less floral, more fresh.",0.823313,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.847127+00:00,2026-09-17T07:14:26.847127+00:00,
118,12,6,same_occasion,0.521535,"AromaTwin selected this same occasion for its shared floral, woody, sweet, evening.","{""accord"": [""floral""], ""occasion"": [""evening"", ""special occasion""], ""vector_dimensions"": [""floral"", ""woody"", ""sweet""]}","The option is more amber, more warm, more spicy.",0.808614,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.847127+00:00,2026-09-17T07:14:26.847127+00:00,
119,12,24,same_occasion,0.500171,"AromaTwin selected this same occasion for its shared floral, woody, sweet, evening.","{""accord"": [""floral""], ""occasion"": [""evening"", ""special occasion""], ""vector_dimensions"": [""floral"", ""woody"", ""sweet""]}","The option is more amber, more spicy, more warm.",0.800068,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.847127+00:00,2026-09-17T07:14:26.847127+00:00,
120,12,15,same_occasion,0.497925,"AromaTwin selected this same occasion for its shared floral, woody, sweet, evening.","{""accord"": [""floral""], ""occasion"": [""evening"", ""special occasion""], ""vector_dimensions"": [""floral"", ""woody"", ""sweet""]}","The option is more amber, more warm, more spicy.",0.79917,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.847127+00:00,2026-09-17T07:14:26.847127+00:00,
121,13,31,same_family,0.973027,"AromaTwin selected this same family for its shared aromatic, citrus, fresh, musky.","{""accord"": [""aromatic"", ""citrus"", ""fresh"", ""green""], ""family"": [""citrus aromatic""], ""mood"": [""bright"", ""uplifting""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aromatic"", ""citrus"", ""fresh"", ""musky""]}",The option is less green.,0.989211,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.849663+00:00,2026-09-17T07:14:26.849663+00:00,
122,13,40,same_family,0.913398,"AromaTwin selected this same family for its shared aromatic, citrus, fresh, musky.","{""accord"": [""aromatic"", ""citrus"", ""fresh""], ""family"": [""citrus aromatic""], ""mood"": [""bright"", ""uplifting""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aromatic"", ""citrus"", ""fresh"", ""musky""]}",The option is less green.,0.965359,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.849663+00:00,2026-09-17T07:14:26.849663+00:00,
123,13,8,same_family,0.89794,"AromaTwin selected this same family for its shared aromatic, citrus, fresh, musky.","{""accord"": [""aromatic"", ""citrus"", ""fresh""], ""family"": [""citrus aromatic""], ""mood"": [""bright"", ""uplifting""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aromatic"", ""citrus"", ""fresh"", ""musky""]}","The option is less green, more fruity.",0.959176,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.849663+00:00,2026-09-17T07:14:26.849663+00:00,
124,13,22,same_family,0.89794,"AromaTwin selected this same family for its shared aromatic, citrus, fresh, musky.","{""accord"": [""aromatic"", ""citrus"", ""fresh""], ""family"": [""citrus aromatic""], ""mood"": [""bright"", ""uplifting""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aromatic"", ""citrus"", ""fresh"", ""musky""]}","The option is less green, more sweet.",0.959176,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.849663+00:00,2026-09-17T07:14:26.849663+00:00,
125,13,45,same_family,0.89794,"AromaTwin selected this same family for its shared aromatic, citrus, fresh, musky.","{""accord"": [""aromatic"", ""citrus"", ""fresh""], ""family"": [""citrus aromatic""], ""mood"": [""bright"", ""uplifting""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aromatic"", ""citrus"", ""fresh"", ""musky""]}","The option is less green, more spicy.",0.959176,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.849663+00:00,2026-09-17T07:14:26.849663+00:00,
126,13,14,same_occasion,0.755431,"AromaTwin selected this same occasion for its shared aromatic, fresh, green, daytime.","{""accord"": [""aromatic"", ""green""], ""occasion"": [""daytime""], ""season"": [""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""green""]}","The option is less citrus, more woody, less musky.",0.902172,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.849663+00:00,2026-09-17T07:14:26.849663+00:00,
127,13,5,same_occasion,0.73021,"AromaTwin selected this same occasion for its shared aromatic, fresh, green, daytime.","{""accord"": [""aromatic"", ""green""], ""occasion"": [""daytime""], ""season"": [""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""green""]}","The option is less citrus, more woody, less musky.",0.892084,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.849663+00:00,2026-09-17T07:14:26.849663+00:00,
128,13,23,same_occasion,0.73021,"AromaTwin selected this same occasion for its shared aromatic, fresh, green, daytime.","{""accord"": [""aromatic"", ""fresh"", ""green""], ""occasion"": [""daytime""], ""season"": [""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""green""]}","The option is less citrus, more woody, less musky.",0.892084,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.849663+00:00,2026-09-17T07:14:26.849663+00:00,
129,13,32,same_occasion,0.73021,"AromaTwin selected this same occasion for its shared aromatic, fresh, green, daytime.","{""accord"": [""aromatic"", ""green""], ""occasion"": [""daytime""], ""season"": [""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""green""]}","The option is less citrus, more woody, less musky.",0.892084,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.849663+00:00,2026-09-17T07:14:26.849663+00:00,
130,13,37,same_occasion,0.720175,"AromaTwin selected this same occasion for its shared aromatic, fresh, green, daytime.","{""accord"": [""aromatic"", ""green""], ""occasion"": [""daytime""], ""season"": [""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""green""]}","The option is less citrus, more woody, less musky.",0.88807,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.849663+00:00,2026-09-17T07:14:26.849663+00:00,
131,14,5,same_family,0.971704,"AromaTwin selected this same family for its shared aromatic, fresh, woody, green.","{""accord"": [""aromatic"", ""green"", ""woody""], ""family"": [""aromatic fougere""], ""mood"": [""composed"", ""crisp""], ""occasion"": [""daytime"", ""work""], ""season"": [""autumn"", ""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""woody"", ""green""]}","The option is less green, less fruity.",0.988682,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.851987+00:00,2026-09-17T07:14:26.851987+00:00,
132,14,23,same_family,0.971704,"AromaTwin selected this same family for its shared aromatic, fresh, woody, green.","{""accord"": [""aromatic"", ""green"", ""woody""], ""family"": [""aromatic fougere""], ""mood"": [""composed"", ""crisp""], ""occasion"": [""daytime"", ""work""], ""season"": [""autumn"", ""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""woody"", ""green""]}","The option is less green, less fruity.",0.988682,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.851987+00:00,2026-09-17T07:14:26.851987+00:00,
133,14,32,same_family,0.971704,"AromaTwin selected this same family for its shared aromatic, fresh, woody, green.","{""accord"": [""aromatic"", ""green"", ""woody""], ""family"": [""aromatic fougere""], ""mood"": [""composed"", ""crisp""], ""occasion"": [""daytime"", ""work""], ""season"": [""autumn"", ""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""woody"", ""green""]}","The option is less green, less fruity.",0.988682,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.851987+00:00,2026-09-17T07:14:26.851987+00:00,
134,14,46,same_family,0.956838,"AromaTwin selected this same family for its shared aromatic, fresh, woody, green.","{""accord"": [""aromatic"", ""green"", ""woody""], ""family"": [""aromatic fougere""], ""mood"": [""composed"", ""crisp""], ""occasion"": [""daytime"", ""work""], ""season"": [""autumn"", ""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""woody"", ""green""]}","The option is less green, less fruity, more sweet.",0.982735,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.851987+00:00,2026-09-17T07:14:26.851987+00:00,
135,14,37,same_family,0.956623,"AromaTwin selected this same family for its shared aromatic, fresh, woody, green.","{""accord"": [""aromatic"", ""green"", ""woody""], ""family"": [""aromatic fougere""], ""mood"": [""composed"", ""crisp""], ""occasion"": [""daytime"", ""work""], ""season"": [""autumn"", ""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""woody"", ""green""]}","The option is less green, less fruity, more powdery.",0.982649,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.851987+00:00,2026-09-17T07:14:26.851987+00:00,
136,14,13,same_occasion,0.755431,"AromaTwin selected this same occasion for its shared aromatic, fresh, green, daytime.","{""accord"": [""aromatic"", ""green""], ""occasion"": [""daytime""], ""season"": [""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""green""]}","The option is more citrus, less woody, more musky.",0.902172,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.851987+00:00,2026-09-17T07:14:26.851987+00:00,
137,14,31,same_occasion,0.702511,"AromaTwin selected this same occasion for its shared aromatic, fresh, green, daytime.","{""accord"": [""aromatic"", ""green""], ""occasion"": [""daytime""], ""season"": [""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""green""]}","The option is more citrus, less woody, less green.",0.881004,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.851987+00:00,2026-09-17T07:14:26.851987+00:00,
138,14,8,same_occasion,0.65726,"AromaTwin selected this same occasion for its shared aromatic, fresh, fruity, daytime.","{""accord"": [""aromatic"", ""fruity""], ""occasion"": [""daytime""], ""season"": [""spring""], ""vector_dimensions"": [""aromatic"", ""fresh"", ""fruity""]}","The option is more citrus, less green, less woody.",0.862904,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.851987+00:00,2026-09-17T07:14:26.851987+00:00,
139,14,1,same_occasion,0.65614,"AromaTwin selected this same occasion for its shared woody, green, aromatic, fresh.","{""accord"": [""aromatic"", ""green"", ""woody""], ""occasion"": [""work""], ""season"": [""autumn""], ""vector_dimensions"": [""woody"", ""green"", ""aromatic"", ""fresh""]}","The option is more dark, more leather, less aromatic.",0.862456,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.851987+00:00,2026-09-17T07:14:26.851987+00:00,
140,14,10,same_occasion,0.637587,"AromaTwin selected this same occasion for its shared green, woody, fresh, warm.","{""accord"": [""green"", ""woody""], ""occasion"": [""work""], ""season"": [""autumn""], ""vector_dimensions"": [""green"", ""woody"", ""fresh"", ""warm""]}","The option is less aromatic, more dark, more leather.",0.855035,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.851987+00:00,2026-09-17T07:14:26.851987+00:00,
141,15,24,same_family,0.989312,"AromaTwin selected this same family for its shared amber, floral, warm, spicy.","{""accord"": [""amber"", ""floral"", ""spicy""], ""family"": [""amber floral""], ""mood"": [""opulent"", ""warm""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""floral"", ""warm"", ""spicy""]}",The option is less fruity.,0.995725,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.854432+00:00,2026-09-17T07:14:26.854432+00:00,
142,15,29,same_family,0.985025,"AromaTwin selected this same family for its shared amber, floral, warm, spicy.","{""accord"": [""amber"", ""floral"", ""spicy""], ""family"": [""amber floral""], ""mood"": [""opulent"", ""warm""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""floral"", ""warm"", ""spicy""]}","The option is less fruity, more resinous.",0.99401,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.854432+00:00,2026-09-17T07:14:26.854432+00:00,
143,15,38,same_family,0.980268,"AromaTwin selected this same family for its shared amber, floral, warm, spicy.","{""accord"": [""amber"", ""floral"", ""spicy""], ""family"": [""amber floral""], ""mood"": [""opulent"", ""warm""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""floral"", ""warm"", ""spicy""]}","The option is less fruity, more gourmand.",0.992107,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.854432+00:00,2026-09-17T07:14:26.854432+00:00,
144,15,6,same_family,0.962329,"AromaTwin selected this same family for its shared amber, floral, warm, spicy.","{""accord"": [""amber"", ""floral"", ""spicy""], ""family"": [""amber floral""], ""mood"": [""opulent"", ""warm""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""floral"", ""warm"", ""spicy""]}","The option is more dark, less fruity, more woody.",0.984932,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.854432+00:00,2026-09-17T07:14:26.854432+00:00,
145,15,47,same_family,0.93465,"AromaTwin selected this same family for its shared amber, floral, warm, spicy.","{""accord"": [""amber"", ""floral"", ""spicy""], ""family"": [""amber floral""], ""mood"": [""opulent"", ""warm""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""floral"", ""warm"", ""spicy""]}","The option is more powdery, less fruity.",0.97386,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.854432+00:00,2026-09-17T07:14:26.854432+00:00,
146,15,27,same_mood,0.824187,"AromaTwin selected this same mood for its shared amber, warm, resinous, floral.","{""accord"": [""amber""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""warm"", ""resinous"", ""floral""]}","The option is more dark, more smoky, less gourmand.",0.929675,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.854432+00:00,2026-09-17T07:14:26.854432+00:00,
147,15,30,same_occasion,0.820491,"AromaTwin selected this same occasion for its shared warm, spicy, amber, gourmand.","{""accord"": [""spicy""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""warm"", ""spicy"", ""amber"", ""gourmand""]}","The option is less floral, more musky, less woody.",0.928196,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.854432+00:00,2026-09-17T07:14:26.854432+00:00,
148,15,41,same_mood,0.819915,"AromaTwin selected this same mood for its shared amber, warm, spicy, resinous.","{""accord"": [""amber"", ""spicy""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""warm"", ""spicy"", ""resinous""]}","The option is more dark, more smoky, less gourmand.",0.927966,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.854432+00:00,2026-09-17T07:14:26.854432+00:00,
149,15,18,same_mood,0.806809,"AromaTwin selected this same mood for its shared amber, warm, resinous, floral.","{""accord"": [""amber"", ""fruity""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""warm"", ""resinous"", ""floral""]}","The option is more dark, more smoky, less gourmand.",0.922724,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.854432+00:00,2026-09-17T07:14:26.854432+00:00,
150,15,9,same_mood,0.797109,"AromaTwin selected this same mood for its shared amber, warm, resinous, floral.","{""accord"": [""amber""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""warm"", ""resinous"", ""floral""]}","The option is more dark, more smoky, less gourmand.",0.918844,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.854432+00:00,2026-09-17T07:14:26.854432+00:00,
151,16,21,same_family,0.970737,"AromaTwin selected this same family for its shared gourmand, sweet, warm, amber.","{""accord"": [""gourmand"", ""sweet"", ""warm""], ""family"": [""gourmand""], ""mood"": [""comforting"", ""indulgent""], ""occasion"": [""casual"", ""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""gourmand"", ""sweet"", ""warm"", ""amber""]}","The option is more fruity, less woody.",0.988295,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.857113+00:00,2026-09-17T07:14:26.857113+00:00,
152,16,39,same_family,0.970737,"AromaTwin selected this same family for its shared gourmand, sweet, warm, amber.","{""accord"": [""gourmand"", ""sweet"", ""warm""], ""family"": [""gourmand""], ""mood"": [""comforting"", ""indulgent""], ""occasion"": [""casual"", ""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""gourmand"", ""sweet"", ""warm"", ""amber""]}","The option is more powdery, less woody.",0.988295,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.857113+00:00,2026-09-17T07:14:26.857113+00:00,
153,16,48,same_family,0.949513,"AromaTwin selected this same family for its shared gourmand, sweet, warm, amber.","{""accord"": [""gourmand"", ""sweet"", ""warm""], ""family"": [""gourmand""], ""mood"": [""comforting"", ""indulgent""], ""occasion"": [""casual"", ""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""gourmand"", ""sweet"", ""warm"", ""amber""]}","The option is more marine, less woody, more musky.",0.979805,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.857113+00:00,2026-09-17T07:14:26.857113+00:00,
154,16,7,same_family,0.91189,"AromaTwin selected this same family for its shared gourmand, sweet, warm, amber.","{""accord"": [""gourmand"", ""sweet"", ""warm""], ""family"": [""gourmand""], ""mood"": [""comforting"", ""indulgent""], ""occasion"": [""casual"", ""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""gourmand"", ""sweet"", ""warm"", ""amber""]}","The option is more dark, less woody.",0.964756,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.857113+00:00,2026-09-17T07:14:26.857113+00:00,
155,16,30,same_family,0.91189,"AromaTwin selected this same family for its shared gourmand, sweet, warm, amber.","{""accord"": [""gourmand"", ""sweet"", ""warm""], ""family"": [""gourmand""], ""mood"": [""comforting"", ""indulgent""], ""occasion"": [""casual"", ""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""gourmand"", ""sweet"", ""warm"", ""amber""]}","The option is more spicy, less woody.",0.964756,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.857113+00:00,2026-09-17T07:14:26.857113+00:00,
156,16,38,same_occasion,0.803704,"AromaTwin selected this same occasion for its shared warm, gourmand, amber, resinous.","{""accord"": [""gourmand""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""warm"", ""gourmand"", ""amber"", ""resinous""]}","The option is more floral, more spicy, less musky.",0.921482,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.857113+00:00,2026-09-17T07:14:26.857113+00:00,
157,16,6,same_occasion,0.755137,"AromaTwin selected this same occasion for its shared warm, amber, gourmand, resinous.","{""accord"": [""woody""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""warm"", ""amber"", ""gourmand"", ""resinous""]}","The option is more floral, more spicy, more dark.",0.902055,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.857113+00:00,2026-09-17T07:14:26.857113+00:00,
